City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7
"Hampton, VA, USA","Hampton, VA, USA",#a51f99,#ff30ec,#ff80f4,#c23c81,#ff4faa,#ff80c1,#ffffff
"Hampton, VA, USA","Norfolk, VA, USA",#a51f99,#ff30ec,#ff80f4,#c23c81,#ff4faa,#ff80c1,#ffffff
"Norfolk, VA, USA","Norfolk, VA, USA",#a51f99,#ff30ec,#ff80f4,#c23c81,#ff4faa,#ff80c1,#ffffff
"Norfolk, VA, USA","Salisbury, MD, USA",#a51f99,#ff30ec,#ff80f4,#c23c81,#ff4faa,#ff80c1,#ffffff
"Salisbury, MD, USA","Salisbury, MD, USA",#a51f99,#ff30ec,#ff80f4,#c23c81,#ff4faa,#ff80c1,#ffffff
"Salisbury, MD, USA","Brooklyn, NY, USA",#a51f99,#ff30ec,#ff80f4,#c23c81,#ff4faa,#ff80c1,#ffffff
"Brooklyn, NY, USA","Brooklyn, NY, USA",#a51f99,#ff30ec,#ff80f4,#c23c81,#ff4faa,#ff80c1,#ffffff
"Brooklyn, NY, USA","Kansas City, MO, USA",#a51f99,#ff30ec,#ff80f4,#c23c81,#ff4faa,#ff80c1,#ffffff
"Kansas City, MO, USA","Kansas City, MO, USA",#a51f99,#ff30ec,#ff80f4,#c33d80,#ff50a8,#ff80bf,#ffffff
"Kansas City, MO, USA","New York City, NY, USA",#a51f99,#ff30ec,#ff80f4,#c33d80,#ff50a8,#ff80bf,#ffffff
"New York City, NY, USA","New York City, NY, USA",#a62098,#ff31e9,#ff80f2,#c33d80,#ff50a8,#ff80bf,#ffffff
"New York City, NY, USA","Den Haag, Netherlands",#a62098,#ff31e9,#ff80f2,#c33d80,#ff50a8,#ff80bf,#ffffff
"Den Haag, Netherlands","Den Haag, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Den Haag, Netherlands","Amsterdam, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Amsterdam, Netherlands","Amsterdam, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Amsterdam, Netherlands","Eindhoven, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Eindhoven, Netherlands","Eindhoven, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Eindhoven, Netherlands","Den Haag, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Den Haag, Netherlands","Den Haag, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Den Haag, Netherlands","Amsterdam, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Amsterdam, Netherlands","Amsterdam, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Amsterdam, Netherlands","Utrecht, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Utrecht, Netherlands","Utrecht, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Utrecht, Netherlands","Zwolle, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Zwolle, Netherlands","Zwolle, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Zwolle, Netherlands","Groningen, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Groningen, Netherlands","Groningen, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Groningen, Netherlands","Den Haag, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Den Haag, Netherlands","Den Haag, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Den Haag, Netherlands","Arnhem, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Arnhem, Netherlands","Arnhem, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Arnhem, Netherlands","Amsterdam, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Amsterdam, Netherlands","Amsterdam, Netherlands",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Amsterdam, Netherlands","Dubrovnik, Socialist Federal Republic of Yugoslavia",#a62098,#ff31e9,#ff80f2,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Dubrovnik, Socialist Federal Republic of Yugoslavia","Dubrovnik, Socialist Federal Republic of Yugoslavia",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Dubrovnik, Socialist Federal Republic of Yugoslavia","Split, Socialist Federal Republic of Yugoslavia",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Split, Socialist Federal Republic of Yugoslavia","Split, Socialist Federal Republic of Yugoslavia",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Split, Socialist Federal Republic of Yugoslavia","Ljubljana, Socialist Federal Republic of Yugoslavia",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Ljubljana, Socialist Federal Republic of Yugoslavia","Ljubljana, Socialist Federal Republic of Yugoslavia",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Ljubljana, Socialist Federal Republic of Yugoslavia","Porto Santo Stefano, Italy",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Porto Santo Stefano, Italy","Porto Santo Stefano, Italy",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Porto Santo Stefano, Italy","Verona, Italy",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Verona, Italy","Verona, Italy",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Verona, Italy","Livorno, Italy",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Livorno, Italy","Livorno, Italy",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Livorno, Italy","Edinburgh, Scotland",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Edinburgh, Scotland","Edinburgh, Scotland",#a72197,#ff32e6,#ff80f0,#c43e7f,#ff51a5,#ff80bd,#ffffff
"Edinburgh, Scotland","Washington, D.C., USA",#a72197,#ff32e6,#ff80f0,#c5407e,#ff52a3,#ff80bb,#ffffff
"Washington, D.C., USA","Washington, D.C., USA",#aa2395,#ff35e1,#ff80ec,#c6417d,#ff53a1,#ff80b9,#ffffff
"Washington, D.C., USA","New York City, NY, USA",#aa2395,#ff35e1,#ff80ec,#c6417d,#ff53a1,#ff80b9,#ffffff
"New York City, NY, USA","New York City, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"New York City, NY, USA","Worcester, MA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Worcester, MA, USA","Worcester, MA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Worcester, MA, USA","Hanover, NH, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Hanover, NH, USA","Hanover, NH, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Hanover, NH, USA","Wellsville, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Wellsville, NY, USA","Wellsville, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Wellsville, NY, USA","Buffalo, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Buffalo, NY, USA","Buffalo, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Buffalo, NY, USA","Westerville, OH, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Westerville, OH, USA","Westerville, OH, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Westerville, OH, USA","Ann Arbor, MI, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Ann Arbor, MI, USA","Ann Arbor, MI, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Ann Arbor, MI, USA","Detroit, MI, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Detroit, MI, USA","Detroit, MI, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Detroit, MI, USA","Chicago, IL, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Chicago, IL, USA","Chicago, IL, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Chicago, IL, USA","Fairfield, IA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Fairfield, IA, USA","Fairfield, IA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Fairfield, IA, USA","Dubuque, IA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Dubuque, IA, USA","Dubuque, IA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Dubuque, IA, USA","LaSalle, IL, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"LaSalle, IL, USA","LaSalle, IL, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"LaSalle, IL, USA","Milwaukee, WI, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Milwaukee, WI, USA","Milwaukee, WI, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Milwaukee, WI, USA","Elgin, IL, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Elgin, IL, USA","Elgin, IL, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Elgin, IL, USA","Columbia, MO, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Columbia, MO, USA","Columbia, MO, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Columbia, MO, USA","Evansville, IN, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Evansville, IN, USA","Evansville, IN, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Evansville, IN, USA","Selden, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Selden, NY, USA","Selden, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Selden, NY, USA","New York City, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"New York City, NY, USA","New York City, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"New York City, NY, USA","Freeport, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Freeport, NY, USA","Freeport, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Freeport, NY, USA","Red Bank, NJ, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Red Bank, NJ, USA","Red Bank, NJ, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Red Bank, NJ, USA","Hamilton, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Hamilton, NY, USA","Hamilton, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Hamilton, NY, USA","Saratoga Springs, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Saratoga Springs, NY, USA","Saratoga Springs, NY, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Saratoga Springs, NY, USA","Millersville, PA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Millersville, PA, USA","Millersville, PA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Millersville, PA, USA","Bethlehem, PA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Bethlehem, PA, USA","Bethlehem, PA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Bethlehem, PA, USA","Baltimore, MD, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Baltimore, MD, USA","Baltimore, MD, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Baltimore, MD, USA","Washington, D.C., USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Washington, D.C., USA","Washington, D.C., USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Washington, D.C., USA","College Park, MD, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"College Park, MD, USA","College Park, MD, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"College Park, MD, USA","Petersburg, VA, USA",#ab2494,#ff36de,#ff80ea,#c7427c,#ff549f,#ff80b8,#ffffff
"Petersburg, VA, USA","Petersburg, VA, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Petersburg, VA, USA","Altoona, PA, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Altoona, PA, USA","Altoona, PA, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Altoona, PA, USA","West Liberty, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"West Liberty, WV, USA","West Liberty, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"West Liberty, WV, USA","Shepherdstown, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Shepherdstown, WV, USA","Shepherdstown, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Shepherdstown, WV, USA","Elkins, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Elkins, WV, USA","Elkins, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Elkins, WV, USA","Bluefield, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Bluefield, WV, USA","Bluefield, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Bluefield, WV, USA","Montgomery, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Montgomery, WV, USA","Montgomery, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Montgomery, WV, USA","Institute, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Institute, WV, USA","Institute, WV, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Institute, WV, USA","Niagara, NY, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Niagara, NY, USA","Niagara, NY, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Niagara, NY, USA","New York City, NY, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"New York City, NY, USA","New York City, NY, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"New York City, NY, USA","Yonkers, NY, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Yonkers, NY, USA","Yonkers, NY, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Yonkers, NY, USA","Batavia, NY, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Batavia, NY, USA","Batavia, NY, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Batavia, NY, USA","Cobleskill, NY, USA",#ac2694,#ff38db,#ff80e8,#c7427c,#ff549f,#ff80b8,#ffffff
"Cobleskill, NY, USA","Cobleskill, NY, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Cobleskill, NY, USA","Oneonta, NY, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Oneonta, NY, USA","Oneonta, NY, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Oneonta, NY, USA","Jamestown, NY, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Jamestown, NY, USA","Jamestown, NY, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Jamestown, NY, USA","Fredonia, NY, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Fredonia, NY, USA","Fredonia, NY, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Fredonia, NY, USA","Plainfield, NJ, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Plainfield, NJ, USA","Plainfield, NJ, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Plainfield, NJ, USA","Cambridge, MA, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Cambridge, MA, USA","Cambridge, MA, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Cambridge, MA, USA","Northfield, MA, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Northfield, MA, USA","Northfield, MA, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Northfield, MA, USA","New York City, NY, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"New York City, NY, USA","New York City, NY, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"New York City, NY, USA","Atlantic City, NJ, USA",#ac2694,#ff38db,#ff80e8,#c8437b,#ff559e,#ff80b6,#ffffff
"Atlantic City, NJ, USA","Atlantic City, NJ, USA",#ad2793,#ff39d8,#ff80e6,#c8437b,#ff559e,#ff80b6,#ffffff
"Atlantic City, NJ, USA","Cambridge, MA, USA",#ad2793,#ff39d8,#ff80e6,#c8437b,#ff559e,#ff80b6,#ffffff
"Cambridge, MA, USA","Cambridge, MA, USA",#ad2793,#ff39d8,#ff80e6,#c8437b,#ff559e,#ff80b6,#ffffff
"Cambridge, MA, USA","Newark, DE, USA",#ad2793,#ff39d8,#ff80e6,#c8437b,#ff559e,#ff80b6,#ffffff
"Newark, DE, USA","Newark, DE, USA",#ad2793,#ff39d8,#ff80e6,#c9447a,#ff569c,#ff80b4,#ffffff
"Newark, DE, USA","Los Angeles, CA, USA",#ad2793,#ff39d8,#ff80e6,#c9447a,#ff569c,#ff80b4,#ffffff
"Los Angeles, CA, USA","Los Angeles, CA, USA",#ae2892,#ff3ad5,#ff80e4,#c9447a,#ff569c,#ff80b4,#ffffff
"Los Angeles, CA, USA","Rochester, NY, USA",#ae2892,#ff3ad5,#ff80e4,#c9447a,#ff569c,#ff80b4,#ffffff
"Rochester, NY, USA","Rochester, NY, USA",#ae2892,#ff3ad5,#ff80e4,#c9447a,#ff569c,#ff80b4,#ffffff
"Rochester, NY, USA","Saratoga Springs, NY, USA",#ae2892,#ff3ad5,#ff80e4,#c9447a,#ff569c,#ff80b4,#ffffff
"Saratoga Springs, NY, USA","Saratoga Springs, NY, USA",#ae2892,#ff3ad5,#ff80e4,#c9447a,#ff569c,#ff80b4,#ffffff
"Saratoga Springs, NY, USA","New London, CT, USA",#ae2892,#ff3ad5,#ff80e4,#c9447a,#ff569c,#ff80b4,#ffffff
"New London, CT, USA","New London, CT, USA",#ae2892,#ff3ad5,#ff80e4,#c9447a,#ff569c,#ff80b4,#ffffff
"New London, CT, USA","New London, CT, USA",#ae2892,#ff3ad5,#ff80e4,#c9447a,#ff569c,#ff80b4,#ffffff
"New London, CT, USA","New London, CT, USA",#ae2892,#ff3ad5,#ff80e4,#ca457a,#ff579a,#ff80b2,#ffffff
"New London, CT, USA","Westchester, NY, USA",#ae2892,#ff3ad5,#ff80e4,#ca457a,#ff579a,#ff80b2,#ffffff
"Westchester, NY, USA","Westchester, NY, USA",#ae2892,#ff3ad5,#ff80e4,#ca457a,#ff579a,#ff80b2,#ffffff
"Westchester, NY, USA","East Meadow, NY, USA",#ae2892,#ff3ad5,#ff80e4,#ca457a,#ff579a,#ff80b2,#ffffff
"East Meadow, NY, USA","East Meadow, NY, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"East Meadow, NY, USA","Storrs, CT, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Storrs, CT, USA","Storrs, CT, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Storrs, CT, USA","New Rochelle, NY, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"New Rochelle, NY, USA","New Rochelle, NY, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"New Rochelle, NY, USA","Gettysburg, PA, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Gettysburg, PA, USA","Gettysburg, PA, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Gettysburg, PA, USA","Harrisonburg, VA, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Harrisonburg, VA, USA","Harrisonburg, VA, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Harrisonburg, VA, USA","Pittsburgh, PA, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Pittsburgh, PA, USA","Pittsburgh, PA, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Pittsburgh, PA, USA","Lancaster, PA, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Lancaster, PA, USA","Lancaster, PA, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Lancaster, PA, USA","Mount Pleasant, MI, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Mount Pleasant, MI, USA","Mount Pleasant, MI, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Mount Pleasant, MI, USA","Muncie, IN, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Muncie, IN, USA","Muncie, IN, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Muncie, IN, USA","DeKalb, IL, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"DeKalb, IL, USA","DeKalb, IL, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"DeKalb, IL, USA","Stevens Point, WI, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Stevens Point, WI, USA","Stevens Point, WI, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Stevens Point, WI, USA","Eau Claire, WI, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Eau Claire, WI, USA","Eau Claire, WI, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Eau Claire, WI, USA","St. Paul, MN, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"St. Paul, MN, USA","St. Paul, MN, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"St. Paul, MN, USA","Mankato, MN, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Mankato, MN, USA","Mankato, MN, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Mankato, MN, USA","Pendleton, OR, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Pendleton, OR, USA","Pendleton, OR, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Pendleton, OR, USA","Yakima, WA, USA",#b02991,#ff3cd2,#ff80e2,#ca457a,#ff579a,#ff80b2,#ffffff
"Yakima, WA, USA","Yakima, WA, USA",#b02991,#ff3cd2,#ff80e2,#cb4679,#ff5998,#ff80b0,#ffffff
"Yakima, WA, USA","Seattle, WA, USA",#b02991,#ff3cd2,#ff80e2,#cb4679,#ff5998,#ff80b0,#ffffff
"Seattle, WA, USA","Seattle, WA, USA",#b02991,#ff3cd2,#ff80e2,#cb4679,#ff5998,#ff80b0,#ffffff
"Seattle, WA, USA","Everett, WA, USA",#b02991,#ff3cd2,#ff80e2,#cb4679,#ff5998,#ff80b0,#ffffff
"Everett, WA, USA","Everett, WA, USA",#b02991,#ff3cd2,#ff80e2,#cb4679,#ff5998,#ff80b0,#ffffff
"Everett, WA, USA","Portland, OR, USA",#b02991,#ff3cd2,#ff80e2,#cb4679,#ff5998,#ff80b0,#ffffff
